anime_id,members
8717,297
3596,406
25393,329
30600,2063
27437,158
1059,1660
10674,339
4391,659
29956,125
27927,8554
7475,1084
32789,103
29629,265
7523,183
7569,559
8993,284
6318,1181
13085,194
29946,137
29771,199
29673,129
18723,326
21215,481
30739,1264
30341,130
2462,2400
15533,328
31309,230
12561,410
2983,2660
1075,961
5826,866
7448,215
21607,547
1285,7802
10954,1208
28241,178
1596,3201
1528,883
28305,132
9356,374
1705,798
2897,1584
7060,2411
32289,209
34324,817
7530,203
28355,103
2765,700
32344,90
14743,228
8679,161
31102,461
25377,115
4176,763
5304,1383
2054,537
21875,554
19209,215
21717,129
1949,2277
33693,107
14023,240
30075,122
3463,1034
12865,1513
32811,83
5869,619
16389,215
15389,458
30160,104
7449,225
17163,220
11729,584
25545,100
31426,764
13087,190
5025,2106
30105,143
28639,358
31108,1086
30162,101
1751,5348
31512,155
28653,138
22471,152
8935,832
3882,1632
13439,1100
7243,623
30336,117
28531,2434
18457,206
32767,97
7488,392
30947,1715
15045,7597
14479,4179
14563,3467
29701,161
15529,224
8719,206
6935,729
15545,870
13441,434
25461,273
537,9687
17353,533
9509,500
29347,733
32813,217
32377,350
30782,35004
30433,116
1455,3970
6827,359
12521,309
30850,1351
33512,580
6856,810
28245,163
17395,5308
6090,781
1833,674
30948,21026
24443,197
27785,929
6847,340
28045,145
2362,1017
33113,12594
3695,410
29455,103
2022,581
33572,5027
6829,406
30327,131
23759,201
2796,2199
30393,104
31244,1432
30076,107
2219,2084
28953,292
29904,144
21179,296
31491,6850
1053,1493
10743,335
10639,1547
31262,136
3516,356
11579,460
30430,107
8681,254
1355,422
33493,218
3799,525
29173,242
33026,2243
30241,107
30330,114
3306,1312
11679,2373
8680,172
32291,103
7446,348
29633,130
19125,213
9506,1733
2262,3117
681,1192
24861,164
1031,1748
1855,869
7843,448
20725,185
31834,181
1287,1408
28687,311
8958,184
2967,3264
4390,525
2181,1332
32384,342
23401,222
6281,2678
10710,1773
7445,351
24363,128
23387,693
30073,115
25549,462
30334,111
29932,127
2730,3459
28827,131
33871,127
28049,136
675,2285
28765,208
1560,1627
31695,142
21833,149
6181,677
30405,129
10003,1551
22059,283
4395,355
31912,147
28955,132
18795,229
33434,691
28051,140
23933,700
23053,265
13669,1623
5874,369
994,1674
22175,150
32790,93
28761,2386
9689,955
29731,161
725,1878
33545,185
24807,115
30077,108
5322,891
7273,591
5017,776
31507,191
32803,96
32247,345
2310,596
3064,524
10584,568
28197,130
32296,178
15455,355
31257,131
3513,392
4761,787
7494,185
5872,448
11411,629
6857,569
10406,1976
8064,1604
8778,234
6848,355
9337,820
8952,1133
18841,449
14235,168
29107,113
11867,2535
6769,997
7021,344
5871,359
5880,749
30081,96
29411,193
6852,748
4389,1552
17659,1014
9221,333
4392,461
10859,1223
3252,362
30404,115
31760,195
6836,445
6846,322
1286,4344
2057,1427
8729,205
17159,260
30074,121
3960,903
765,1480
24843,111
22427,161
2232,361
28897,108
23065,293
600,6991
29766,195
8732,202
30431,137
13513,952
5904,835
9491,557
13835,3259
28587,237
21891,136
752,5435
10763,191
18047,170
31513,158
112,5555
5299,413
31831,193
28993,246
1621,1243
7259,480
7809,918
1626,2055
30424,164
32739,924
4250,518
8733,205
19811,579
29905,139
28951,330
8645,223
4394,444
6832,628
6837,501
12919,357
4733,304
32765,113
21335,4249
29944,184
31833,175
23023,1650
5622,1024
7485,409
25291,314
31014,360
8730,242
6842,349
5656,2068
8957,132
2974,872
20707,1170
33975,836
31267,131
13715,535
7025,1046
10742,200
8968,416
13795,295
9777,748
7810,500
30399,115
33541,1624
12803,350
6841,442
4266,794
29865,1785
5838,531
31759,191
18149,2334
25533,153
5158,3279
14125,144
30400,107
32804,136
8716,291
22165,164
7512,316
10627,187
29902,185
32293,98
29933,147
22417,184
30401,106
6346,1061
30332,160
1529,1269
21831,246
30427,92
32295,137
29597,207
24847,475
7032,428
3112,1817
30078,116
17076,322
29768,220
10436,412
5870,519
9744,5779
30335,112
4966,1152
1995,4017
8671,183
5715,1039
4393,755
5602,281
30659,234
33119,1331
15527,290
29941,8389
3490,841
1451,2229
20153,217
32400,529
6850,443
29681,148
33042,276
32779,92
19297,1783
30705,19386
8604,495
31761,210
31139,5888
6392,11989
29989,132
28655,289
30104,105
9976,333
28831,238
22385,343
6431,488
19231,343
30666,133
18463,192
29105,101
7192,508
19213,486
22163,167
1009,1708
6831,593
8751,281
29906,122
13541,251
33814,7413
2146,1212
705,1650
28641,387
7501,174
20955,245
1102,2248
30326,120
8661,331
33690,7284
7031,670
8647,435
22171,170
32298,192
6823,411
29871,143
23063,610
30429,109
29311,232
7020,251
29907,141
31584,117
5020,10887
7882,2889
30480,110
1641,890
8646,855
28981,14295
6839,410
32288,214
30418,103
31633,9096
4462,852
8663,440
31832,216
29293,259
17151,217
6830,432
3113,619
22415,253
33276,483
6654,848
1765,2002
13421,314
28339,657
2972,878
13359,266
7071,475
16692,1062
7026,454
9318,403
5868,641
6000,493
29952,188
5661,525
30664,133
31578,7131
28647,335
31501,165
30331,124
4934,646
13793,352
2778,573
8486,676
30337,127
30667,128
3930,685
29908,152
30339,119
9342,338
10585,308
23051,343
11691,1891
5812,585
788,15764
30367,254
7029,482
5811,532
29988,145
28645,363
30328,129
8925,869
31471,434
4397,489
32467,2390
30092,192
6849,438
2475,1890
6840,483
29777,451
30814,120
5813,841
23517,200
30340,132
9801,369
29971,109
33282,169
13543,211
6535,2009
32906,4673
7897,10703
23059,527
22159,181
30396,138
7027,492
16802,347
11687,2043
3832,350
1647,4269
3816,573
7030,737
22167,200
23055,213
30669,124
7811,711
9056,2921
6851,474
33220,147
29615,337
1993,471
18561,182
4396,530
33021,7365
10586,381
5814,634
9895,671
30559,139
33696,624
6844,525
29973,177
30329,122
31685,308
1585,1010
6834,468
2250,1328
29980,698
1966,1255
28843,457
30668,211
6838,575
29957,231
2777,615
1812,1686
6828,359
11869,1292
20811,1595
3533,769
23057,945
2318,827
3801,1070
4567,810
31687,448
23877,707
13311,269
29954,222
22157,358
7024,804
30665,195
30859,331
6833,474
31689,334
29619,279
4531,1492
31688,202
30438,442
29978,916
22177,248
1657,5822
22181,242
28637,381
2776,1010
16436,6308
33394,3414
28657,450
22377,3218
29979,375
22173,317
16822,224
31686,411
16606,1104
6950,1080
22255,326
19315,83652
29984,322
30860,310
29995,727
7617,312
16602,910
8689,935
16604,1254
11357,398
7022,562
11689,1030
11915,1099
7028,508
28929,10403
16610,2018
32294,332
31586,549
22161,470
7900,341
2792,1047
11883,1042
29617,367
11897,1174
32894,537
22169,654
1345,1556
22179,463
5877,1461
16608,8126
6953,1893
31634,816
29949,1817
413,27557
13405,4047
3287,7680
25627,113
33363,578
12763,147
33978,37
18305,188
31874,79
16696,179
6073,216
10139,258
24783,117
27589,112
23149,122
29835,72
16812,158
16564,151
30214,109
9433,252
29750,93
17501,175
33500,52
11541,677
26137,130
26135,149
17088,180
17086,139
17090,132
16570,155
24989,171
30732,128
32956,115
22571,129
22611,141
22621,103
22575,114
22603,146
22607,144
23861,107
24645,173
32150,69
31485,1042
32806,488
32421,55
14183,194
25717,292
27557,111
28585,56
11275,220
24857,87
24999,91
18635,195
30926,48
30446,91
29836,83
29889,53
29842,60
29843,68
23779,111
19773,149
8226,213
8227,185
6078,224
30929,42
10112,212
31941,595
18819,119
31164,205
24647,132
33655,277
32253,37
32778,74
24865,71
19923,174
25971,137
22959,77
17671,122
30914,54
20237,83
33108,38
24859,72
8723,264
25063,66
6520,300
8239,182
30617,1308
8436,324
31563,122
18821,84
19557,120
26285,82
17117,135
24869,68
29999,361
33704,79
33821,26
3844,268
22851,72
34249,24
25089,101
29791,114
33232,210
7633,138
21761,79
21763,72
21765,91
33342,42
22271,112
24809,69
16261,198
33044,177
6630,170
32255,59
13947,154
23031,124
31693,50
21553,63
28091,85
9796,196
23523,105
30152,67
31730,78
20975,219
7715,173
24785,92
12951,293
28567,46
22247,101
29708,66
30519,355
30156,497
31965,141
25963,100
26013,97
26017,93
15787,292
22565,99
22451,116
17479,109
30124,52
30125,56
20383,111
24373,173
33566,1448
33708,111
9284,176
18227,244
13553,135
30249,195
30093,114
24875,61
30989,298
31662,58
16514,152
32089,109
29359,58
24087,162
29351,46
29897,85
29710,57
17687,107
19547,91
30984,35
33940,38
33550,112
9955,115
9613,254
30839,55
33712,3404
3909,250
5478,153
10203,109
10200,108
29373,46
8520,102
8521,96
9812,109
33950,2247
29764,90
24793,170
4680,317
29886,63
23731,54
31003,44
20207,154
26291,52
20189,186
26101,96
32859,80
33523,51
24791,58
18191,141
24795,53
28551,49
31882,45
20109,137
6568,214
18731,82
8416,148
8417,120
8403,137
30892,128
12371,113
8184,140
8183,171
8182,184
3637,295
28983,95
33273,68
9343,156
31258,98
10435,243
10044,144
6447,232
29467,48
9665,159
9540,119
30202,57
10210,146
31868,58
16786,133
24881,88
29921,86
32760,37
23611,53
29743,48
9177,257
10245,108
32237,37
29742,44
6671,151
9447,122
33863,56
32738,46
27915,93
9905,208
18759,106
23721,99
32345,93
33344,72
26303,163
33728,5589
18071,92
7803,176
23185,66
23187,72
30267,41
29655,91
21025,248
29821,196
29861,155
29820,191
29862,157
29860,135
33703,34
30959,36
30228,47
9868,144
16558,101
17893,149
18271,114
26237,66
9903,87
8025,185
11733,114
11731,94
31202,206
27855,57
17657,76
8501,133
24923,55
29947,57
29948,54
32417,39
32418,36
32419,36
33862,41
31129,45
33859,45
9383,147
31236,180
30060,56
33831,25
29385,49
24883,65
29792,93
30164,86
25033,84
24269,93
19177,90
29135,151
29793,103
7354,175
22755,112
16303,103
8563,254
14623,87
30634,70
17457,80
5908,222
10039,87
10040,107
6687,186
17689,196
33262,63
33526,40
31246,168
31211,86
16041,111
23191,71
34259,17
31749,475
6636,364
21433,178
21545,92
23511,162
32218,64
17002,143
30571,102
8853,168
24927,61
31690,52
9998,116
34409,75
28829,117
32762,34
10967,165
30818,1070
25969,84
19695,163
32944,318
13501,75
13503,77
13505,78
13511,64
13509,66
13507,66
30923,442
32628,35
16794,119
30247,81
25985,102
25977,101
29749,59
24901,102
30050,66
32630,54
5990,226
29711,62
26235,47
33661,429
31978,320
30955,92
33534,54
33685,721
33686,377
33687,377
7956,162
6760,105
6759,110
6762,126
6761,102
19905,91
25081,84
22329,79
29469,50
18007,122
16554,94
10887,109
8258,141
17703,557
31436,56
14631,126
23799,74
32858,75
30958,42
15971,121
16816,80
34060,302
30893,163
27551,61
23189,102
31644,69
23855,110
17131,156
7750,143
9869,80
31746,85
34207,41
19121,152
23801,62
18317,59
17665,83
3825,301
15957,84
18327,70
16572,72
19437,110
18325,67
18313,79
21485,63
13781,137
9499,162
30034,57
8879,127
29713,78
18451,128
11625,107
25193,55
5916,106
8451,229
26301,54
19901,71
26199,60
2642,121
2639,135
2636,126
6771,179
29349,46
24663,104
25299,53
20077,75
20083,79
29605,177
27577,68
8478,151
20009,98
7498,149
32422,116
31555,155
30935,42
28367,196
30453,152
30420,159
28371,198
28369,220
30450,248
30449,165
17307,80
31261,106
29687,486
32582,460
32926,108
8179,105
20201,87
19907,100
28117,73
29431,67
9028,173
16257,116
33062,40
20385,311
5554,246
28087,99
29357,69
6517,203
27369,53
32010,95
19943,80
23615,101
6267,246
30026,39
3243,96
33986,72
24985,141
6593,125
29423,40
15137,150
34119,37
10000,148
30193,163
16818,83
18307,89
26209,108
33114,60
34140,65
29395,91
29961,115
33792,24
33759,53
18443,80
19997,78
24679,139
29987,57
32691,291
33536,47
16748,94
29857,64
8749,124
29379,44
18005,102
32058,162
23967,67
30010,234
26347,109
30173,134
30071,78
23983,50
19899,91
19533,96
10533,275
33864,42
10997,165
33872,64
30163,89
23973,56
23969,77
23971,68
29923,103
23975,61
30342,123
30556,57
22345,77
20093,67
20095,60
8218,251
33659,444
29919,124
33842,24
13423,109
30121,40
17623,85
29179,85
23343,77
25633,45
32322,43
30118,40
29653,97
9759,223
25503,151
31640,87
5594,112
30530,44
16838,86
24355,83
23607,72
23609,62
31694,39
9345,341
20353,256
29445,42
33827,20
20175,95
30738,185
12243,144
10852,115
23347,61
9464,125
8862,128
20199,62
23863,55
11593,95
20755,134
26163,111
31753,114
8897,139
9886,92
16908,97
10995,84
32835,51
33325,48
18377,81
31237,70
18319,71
29503,52
30362,187
20243,102
12451,115
32581,94
24071,293
21525,50
8155,214
8158,205
8493,206
24677,103
8156,202
8154,221
8153,200
28103,107
18527,82
20115,107
33823,21
32775,68
4470,182
29665,98
8233,383
30061,70
25609,56
25611,53
25615,53
25617,46
25619,48
25613,48
10540,189
27921,54
23265,108
2691,150
25363,81
30042,179
9351,141
10882,960
30278,229
19501,106
34464,25
26283,104
9391,207
9388,123
14067,126
9387,123
33025,1849
31385,79
28733,291
30481,231
30483,206
27651,187
29716,175
34205,53
23661,148
27621,273
33501,43
23245,57
19169,136
23857,82
29497,39
31505,108
23107,198
24905,85
29918,78
20703,84
31692,35
22669,104
26267,59
30796,60
23815,85
7177,181
16778,73
10323,138
29924,56
26105,47
30410,141
9535,312
16780,76
31699,135
24093,88
7781,2306
5477,178
27521,163
33290,157
32834,68
30106,87
29355,65
30602,73
5934,183
16027,275
9501,198
19457,77
31263,121
19751,69
11995,286
31510,47
28347,134
10270,227
18521,88
24053,102
8195,157
26089,44
30979,34
18353,104
30046,96
16752,65
26289,64
8500,221
26295,44
33474,105
23585,138
8764,129
8763,170
10246,89
33335,93
33349,33
18937,120
29972,99
19495,260
31255,67
11673,202
29507,42
19463,56
25095,44
17223,112
20239,71
9862,213
20873,145
22953,96
23709,55
8336,185
17263,92
30927,35
26341,56
30086,105
9811,109
23651,72
33885,66
29271,51
22563,86
29273,58
29267,45
29269,50
28575,44
12643,74
30861,38
32783,69
30411,211
11545,200
15913,117
28759,65
24877,67
20529,125
17667,98
9807,93
31583,129
34412,239
29499,41
3251,190
10539,168
26141,71
33059,40
10603,125
10602,119
10623,359
5930,182
23015,61
27693,150
21121,79
10964,140
33562,216
28749,99
2750,140
24257,86
18389,147
19961,156
24465,61
18587,155
30264,99
22455,113
22457,90
29535,65
18085,143
22489,117
18031,110
22481,103
18823,110
18083,126
17953,104
22479,101
22487,134
18589,111
29539,60
22447,106
22449,102
17955,159
29537,59
22491,103
32622,41
17481,140
17957,124
22483,95
29541,57
18829,100
18825,109
17951,152
30263,99
22459,94
9770,210
18029,123
22477,102
22445,96
22485,113
22461,99
22495,90
18033,109
25871,100
30064,65
18827,141
11521,201
22439,110
22441,115
31585,92
29181,80
4417,129
28353,44
16552,81
30512,519
11203,101
18273,98
15479,144
28563,49
23659,139
23675,138
32645,68
26111,307
26099,65
2694,608
8967,124
34222,160
24089,84
9882,344
32943,171
33217,74
33215,59
33580,38
31235,259
22327,71
26217,81
7175,179
30470,96
22821,105
13207,126
32892,80
18241,112
13431,151
8355,118
8356,114
8357,122
30753,54
13499,82
13433,101
30752,47
17405,213
22985,178
23303,64
7967,282
26009,60
23125,68
32665,202
30072,78
34115,29
27375,60
26323,49
21549,85
10509,120
32636,51
16828,83
5207,127
31511,37
29587,106
30134,55
16556,81
30058,106
6150,145
28263,82
18309,76
30161,50
5927,178
11213,117
23909,73
8191,160
8192,106
29451,91
19073,60
18747,70
30981,43
33396,59
33305,171
30268,39
19957,111
3414,168
9950,170
32831,97
16776,109
19681,157
16824,68
16808,89
16560,99
25091,57
19071,61
10238,94
22887,59
9781,155
29671,88
16007,136
9902,73
31509,36
28485,45
6060,247
9518,274
3164,260
26309,56
27853,45
31135,57
32254,59
30938,38
28483,46
26329,66
20079,87
20081,75
29651,81
21053,95
19965,72
28487,42
29814,78
26227,53
19947,167
21467,89
21475,73
23575,71
3973,125
34179,234
24577,79
29926,89
8786,184
26299,47
34502,32
28235,109
32227,53
16259,116
26241,48
26297,46
14211,155
24051,94
29709,58
24501,106
10847,332
25109,107
6384,114
33387,63
11421,118
25305,99
19583,56
28021,62
25473,60
32845,72
28427,115
31903,197
10760,120
23183,77
20025,82
9496,134
32107,154
23353,100
34121,63
28071,96
26119,52
27561,60
30954,372
33779,130
29367,49
18323,60
10247,80
32252,35
3947,323
24041,57
29928,79
16399,83
29207,45
32707,234
23869,56
29623,107
30764,47
30970,49
28489,69
26331,53
32800,66
29645,98
33886,52
6701,169
30761,44
10741,124
33267,106
17291,188
33144,121
28565,43
28549,48
32777,67
28145,74
30157,72
20835,473
30392,110
29752,123
11857,128
19063,82
32092,63
10889,127
18533,190
17473,70
19627,162
9525,235
11767,508
29409,103
21021,134
6072,286
27845,49
31016,39
25057,50
9606,68
33867,47
33870,39
33869,38
33868,36
32473,38
29748,46
33695,61
30921,855
10757,148
33134,35
33135,45
33136,33
30457,101
33133,56
29746,42
31599,51
10965,98
29870,119
18475,79
29677,109
7856,174
29529,85
10236,129
29527,87
33219,7178
19497,84
23569,86
33607,44
29381,52
29383,54
22975,93
22977,83
30777,262
32197,48
19087,101
15067,167
30313,102
19587,107
5581,141
8899,213
21551,64
28111,62
19053,88
17403,301
19987,71
19505,98
29481,61
30704,106
23613,54
34006,401
31015,34
30245,92
29985,61
13769,202
34292,76
19993,64
13817,137
30154,49
13819,100
30149,63
30150,104
13831,94
13823,102
30148,60
13821,113
13825,101
13827,116
30151,143
32568,316
33177,49
24977,98
31604,53
30442,71
31605,44
31603,57
30443,84
30444,71
30743,209
24049,132
30167,90
21913,71
31418,9439
26333,53
18583,91
29551,103
17217,125
30435,103
23727,53
23639,101
9584,121
29491,46
31506,62
20123,75
8065,208
5140,159
27841,56
29489,42
7479,301
29361,120
20127,79
9371,176
29661,106
28571,38
6366,145
32623,40
28361,93
24047,107
31926,121
27721,236
27723,104
14039,542
29966,88
21101,70
9832,120
22111,71
10797,166
26229,47
32832,741
24681,103
20143,78
28691,56
29433,44
32420,37
21099,120
29453,96
27837,100
17339,84
19515,88
22573,93
22641,76
17985,117
18087,110
17983,113
22625,75
17489,87
22605,88
15663,134
22615,78
22643,61
22653,60
17987,116
22649,63
22647,67
22645,69
22637,70
22639,71
22619,71
22613,88
22651,71
8244,157
8353,270
29679,99
10237,81
28965,51
3870,261
19683,85
7525,135
26139,48
5928,168
26225,52
23085,76
8492,89
8494,119
9292,158
29247,68
17977,90
17483,82
17981,96
29249,61
17485,98
17979,86
8883,188
5192,142
21749,115
22595,64
22597,57
30976,34
34233,81
19941,71
19995,88
32989,290
33034,4505
26231,51
29555,101
3277,280
3275,280
3279,282
6012,275
10759,91
31071,234
32408,75
32448,59
23349,116
30079,109
33858,34
32693,48
28035,94
26233,44
26327,70
30407,74
29549,48
29543,49
22499,80
33915,64
34286,26
25061,103
34120,31
31000,44
18321,59
18301,61
30048,55
23637,74
19585,160
22511,125
29920,90
34503,75
33877,108
33874,117
33882,135
33880,105
33876,62
33878,101
33875,104
33879,100
33454,268
33881,116
30235,51
32430,62
26091,47
26345,52
28569,38
6261,153
24489,74
24775,112
31587,130
30968,34
28047,148
26293,46
26109,52
26117,66
32759,76
23829,76
29738,75
16263,83
30129,38
24073,176
27519,236
28885,91
30212,79
15227,8028
12981,289
26095,54
10335,164
17599,72
25921,86
18081,99
10564,96
29745,43
29759,45
23733,189
33854,48
7189,291
8595,102
33123,39
31239,74
33226,200
20117,110
2173,181
17469,109
24159,83
6571,375
23097,67
17563,257
32626,60
33528,44
33527,55
24797,57
19687,166
19781,176
28151,181
30176,77
5886,158
9339,158
28119,53
11197,79
23699,118
28053,158
26279,67
29718,58
31007,36
34201,24
17669,95
5809,380
30395,104
31873,74
19135,156
29603,120
26043,136
17749,162
17753,183
33348,69
22465,339
33115,47
18773,68
28109,61
19325,65
17439,109
17441,100
17445,101
17443,100
17447,87
28579,69
20603,66
17615,163
31539,911
28067,104
29493,47
7681,138
27847,45
17673,114
27393,62
30066,140
6206,108
9947,177
30098,58
30096,65
30099,60
31673,92
31674,60
29712,89
23597,163
30343,45
30349,44
6065,217
29003,69
31054,104
32310,54
22421,72
33782,91
16820,62
32784,69
18155,369
13177,131
13179,103
13465,102
25027,107
25029,109
28097,62
28099,61
29421,42
17102,84
17104,63
32823,40
31493,112
32844,72
23901,293
23899,166
31205,46
33443,73
31984,171
33755,306
7500,110
30055,41
30057,44
27965,52
4905,222
19971,117
16131,239
6577,248
30673,46
30873,69
3828,105
31463,67
15915,140
33907,61
28559,41
15407,6797
22827,77
22981,91
22979,86
5151,344
23129,147
30298,95
33358,107
32257,97
32259,95
22239,151
8495,256
33183,514
20499,109
30094,111
8889,177
9818,102
30051,56
9817,136
30052,56
9819,103
28577,37
31008,35
25073,85
20229,103
32224,39
8372,160
28989,86
29782,85
30906,34
26087,59
33551,110
33552,117
33542,146
33705,111
33547,128
12185,72
30930,35
11525,95
24019,93
16994,80
23763,81
3180,175
10136,140
30139,49
10135,169
30107,52
10138,162
30312,48
20241,56
20183,141
23001,71
20231,84
33300,37
11829,169
10137,115
30198,50
9856,122
10709,86
11245,114
22509,188
10282,174
10285,110
24683,53
28237,152
5987,137
16784,76
6942,184
10648,183
19873,73
29963,79
16590,115
33383,53
32059,167
30781,84
33843,48
27951,168
25301,66
10239,76
29719,59
8442,381
9821,90
9820,83
11711,69
26221,45
31009,34
16834,82
9334,183
6727,125
24259,120
25267,154
25491,128
25265,232
26271,52
33087,766
25085,69
33079,44
4121,214
30027,42
19705,67
21447,162
27559,122
18311,71
18331,67
18329,66
7616,187
16586,126
3846,160
7751,328
30723,50
5994,138
8522,93
26259,47
27579,51
31268,98
26107,48
25661,116
12259,105
20453,60
29557,96
19597,122
16954,196
32402,228
31582,139
26319,43
26255,40
26247,52
26253,40
26249,42
26251,43
32475,43
25071,93
29767,106
26277,49
7452,146
31410,373
18275,63
34122,48
30759,38
26325,41
26337,41
23729,41
25051,73
16021,97
5374,145
16800,82
32251,282
29365,45
16159,108
31001,38
33980,77
25053,119
32461,465
4096,144
8243,143
10149,124
33602,49
33603,37
33604,58
34519,94
33225,217
32158,197
33228,222
29833,99
25605,56
6067,252
11959,104
5241,220
23005,62
30760,54
23881,116
25547,71
23885,91
29387,42
31116,62
10758,183
33401,84
11533,150
28553,39
22671,169
22893,137
31924,39
18743,130
9797,227
19479,105
2741,245
22221,112
30117,35
24045,146
33724,978
25541,100
30397,101
31369,93
7529,105
33116,47
29427,61
20173,66
12613,76
26281,52
26115,57
20001,80
12391,103
31643,52
17603,74
17605,63
31638,54
31639,65
2735,161
16796,74
31878,45
33694,83
30944,46
29895,84
9948,147
33479,72
33537,45
14253,146
30468,74
29371,43
17100,66
23713,45
3465,346
26147,50
32776,69
33485,47
26305,48
26103,50
19817,65
32876,261
33583,36
34309,129
26335,102
25083,137
19797,56
19783,60
8959,126
30398,101
33861,33
18631,87
9498,119
19745,72
19753,61
19749,60
19729,88
24549,49
29495,49
27943,519
33266,163
33271,163
33272,102
33279,62
30975,52
28695,126
29715,2124
32276,65
32275,71
32136,46
16810,87
18315,60
26153,51
30209,42
33130,507
15211,194
5184,136
25253,256
31361,133
24903,79
5925,163
33398,186
32999,234
32572,612
23555,297
33727,90
31562,141
33826,20
13497,202
23737,308
24573,72
31017,41
29851,54
29844,46
30647,255
27843,53
30217,138
30409,38
30864,84
23643,89
27849,44
31002,38
26257,60
20027,133
7713,130
22413,60
32716,36
12181,131
8890,359
8891,187
4218,151
31004,40
12165,136
26215,46
19917,58
25059,62
8953,228
9243,151
9244,138
9242,158
33914,65
22325,86
30999,38
32788,66
30177,86
29235,89
29233,82
23647,108
21493,116
33060,40
31517,146
21491,75
9455,134
30965,76
28581,70
28583,74
32773,67
31033,91
31034,104
22999,62
29900,70
8777,190
28547,55
28545,51
9303,133
26265,58
17601,95
7495,105
18573,64
18575,57
18577,60
8205,102
23013,94
30305,56
30019,97
30018,102
16393,114
3514,406
5089,156
24773,93
31019,112
31020,57
33174,35
32904,51
20799,98
28689,51
7836,270
29740,38
32633,560
33283,106
22585,113
21019,60
22849,414
31166,127
33176,60
33422,40
24845,159
9810,169
24403,176
19305,280
30144,152
16970,129
32166,39
26033,76
26317,42
22991,61
22993,59
27573,57
28101,63
20075,85
34358,29
34363,20
28143,156
9070,118
18469,99
14181,173
31575,83
19921,90
7575,201
25139,70
18815,178
19897,97
34234,61
8415,176
16530,250
16730,142
16480,94
30942,47
16482,78
31672,51
13091,128
31971,46
30980,40
32229,37
30997,37
30943,101
23865,60
26145,47
26155,42
30978,38
26315,49
10353,183
19069,92
8799,128
4220,177
30158,52
26143,52
32472,37
22275,107
17624,81
29846,240
26197,68
33888,35
2742,195
33343,41
8229,98
31057,175
7531,97
32763,89
14947,271
29435,45
29403,40
21163,131
29795,91
28115,64
22541,150
28185,92
32666,63
23819,76
20085,75
32225,43
29275,41
28113,53
29888,77
17521,164
23007,73
23009,85
23645,60
21539,87
29053,98
9338,131
19831,102
25809,101
27389,53
8999,143
30065,102
22567,81
23267,111
3362,398
9866,221
29796,94
33154,250
32087,193
32088,191
19879,224
34238,2525
20023,62
30025,39
23181,85
14213,146
17675,67
23011,86
17467,158
29635,109
19559,78
17903,88
33414,67
32073,39
23515,68
29922,74
7106,287
29399,101
7526,107
30905,65
28089,51
33175,39
30932,36
33618,574
20185,111
29611,77
13165,113
28595,212
7960,223
33238,62
13463,131
29487,55
32842,67
29832,70
30417,131
33002,85
10953,71
28073,56
26133,47
30403,102
29727,141
3879,216
29459,85
22591,183
6018,112
24121,56
22609,72
33122,100
33310,44
12359,147
33913,30
19849,207
27399,127
29729,117
32143,93
32147,77
33789,101
22675,161
22631,135
22635,120
22633,115
17359,211
25941,107
32145,75
32146,83
8324,161
7709,149
4331,377
10856,98
10855,101
6063,110
16434,189
34156,217
32736,135
29613,77
30646,73
16458,126
16460,111
29177,87
23739,128
32660,78
29953,74
10466,176
3458,153
23177,194
21981,59
15897,102
31464,39
31465,41
30386,483
31078,96
20005,66
17423,111
25601,54
29393,70
29397,82
29391,87
19909,74
5018,251
34235,64
31642,34
30200,47
30803,151
34476,51
3769,198
29898,72
22493,93
22623,76
22617,74
17613,93
32621,35
22577,74
22569,78
31667,48
31647,140
23089,62
7527,91
13103,185
30360,56
23633,74
23635,67
2093,171
29925,78
27451,62
27455,60
27457,65
27459,66
6524,88
27463,58
27465,64
27461,53
27453,55
22593,118
8670,82
30765,45
34118,35
24811,92
25983,73
17313,74
16650,108
17321,73
17317,61
18339,58
18341,58
32385,201
32148,93
29377,73
34406,24
9426,148
9533,102
9542,142
10459,496
11589,184
19009,151
15873,94
5240,405
23889,122
30095,82
29910,254
33278,107
33258,96
29936,208
29937,131
29935,194
15905,273
33761,83
29483,56
33630,67
9438,233
32219,81
16526,103
17721,129
7473,132
10607,182
29477,67
19467,241
32768,69
3372,109
14249,178
22241,139
13459,93
32851,67
22391,69
29797,83
6195,269
3073,94
9536,163
15069,73
31302,127
31898,51
32221,45
4547,125
20147,71
16620,90
29375,45
16566,86
16490,91
16562,88
19875,108
14781,121
33237,53
20003,64
7211,133
25623,144
9061,158
31373,405
33710,84
10653,96
33535,48
9212,179
8567,78
30138,51
33078,33
30204,55
31547,54
8685,102
32559,41
4940,212
23707,65
17427,69
5997,494
33239,410
32397,535
29471,62
4574,219
8561,152
23593,62
33856,31
33857,26
25915,282
3869,186
15393,1498
29798,96
5810,254
13365,94
29637,111
9993,212
29559,80
21483,72
10077,132
22973,68
7696,124
7697,177
7698,150
8678,197
29547,55
29545,42
22627,71
34191,25
30378,187
29675,97
31052,77
22399,62
30059,76
33860,38
23867,49
28561,40
27681,57
33824,21
32734,66
28017,47
29733,54
28615,107
4684,160
27961,42
33318,22
10850,99
16245,94
33163,155
28693,61
32897,50
10045,162
29744,82
17835,116
7216,161
7398,207
30028,103
10241,153
25607,50
22523,53
27379,57
19167,89
16788,113
10820,198
8955,244
20797,65
8041,213
32583,67
25035,56
29647,85
25329,86
2096,152
